nodeID nodeLabel
328 chr1:93434014-93436345
329 chr1:93474285-93478864
330 chr1:94584058-94587741
331 chr1:94609774-94612562
332 chr1:94614174-94621886
333 chr1:94739212-94755417
334 chr1:95519978-95527296
335 chr1:95969158-95971010
336 chr1:96351954-96358269
337 chr1:96689289-96693525
338 chr1:97561167-97562387
339 chr1:98260124-98262505
340 chr1:100249523-100251737
341 chr1:100294153-100296677
342 chr1:100443653-100447447
343 chr1:100466106-100472450
344 chr1:100634352-100646989
345 chr1:100738063-100748239
346 chr1:100802776-100812107
347 chr1:100838675-100845342
348 chr1:100951241-100958750
349 chr1:101185010-101186035
350 chr1:101460862-101461280
351 chr1:101596382-101602313
352 chr1:102321499-102327220
353 chr1:104093605-104100407
354 chr1:107988292-107992191
355 chr1:109250889-109262257
356 chr1:109276122-109282928
357 chr1:109393600-109400548
358 chr1:109749468-109751343
359 chr1:109847348-109859674
360 chr1:110080432-110083450
361 chr1:110083451-110088718
362 chr1:110129801-110135644
363 chr1:110135645-110139725
364 chr1:110139726-110149332
365 chr1:110166949-110184247
366 chr1:110305446-110308195
367 chr1:110599260-110605722
368 chr1:110651169-110659426
369 chr1:110711982-110716780
370 chr1:110716781-110730834
371 chr1:110814227-110815705
372 chr1:110929032-110936018
373 chr1:110983086-110994350
374 chr1:111061213-111066221
375 chr1:111194969-111196369
376 chr1:111486038-111488924
377 chr1:111742392-111746618
378 chr1:111862781-111869701
379 chr1:111967573-111974618
380 chr1:112084705-112088359
381 chr1:112101231-112106609
382 chr1:112188890-112205342
383 chr1:112737239-112744138
384 chr1:113177020-113192276
385 chr1:113195118-113195493
386 chr1:113236614-113241483
387 chr1:114429479-114430545
388 chr1:114520685-114523760
389 chr1:115236483-115238301
390 chr1:115821213-115829747
391 chr1:116152799-116164974
392 chr1:116305335-116314588
393 chr1:116384747-116387566
394 chr1:116653135-116655676
395 chr1:116820780-116823837
396 chr1:116955262-116960260
397 chr1:117212042-117217406
398 chr1:117222261-117237378
399 chr1:117292351-117299605
400 chr1:117446540-117450073
401 chr1:117542531-117544805
402 chr1:117637164-117639155
403 chr1:117749676-117753748
404 chr1:118224805-118232909
405 chr1:119801290-119817300
406 chr1:119873969-119878662
407 chr1:119907842-119911992
408 chr1:119955700-119958494
409 chr1:120198229-120204300
410 chr1:120309927-120314091
411 chr1:120353123-120358399
412 chr1:120431471-120440812
413 chr1:144941765-144945045
414 chr1:145411681-145413459
415 chr1:145520504-145527491
416 chr1:145714349-145725258
417 chr1:145725259-145730005
418 chr1:147227379-147237217
419 chr1:147243015-147253375
420 chr1:147374663-147381416
421 chr1:149821721-149823965
422 chr1:149878034-149894445
423 chr1:149907731-149919378
424 chr1:150471773-150480605
425 chr1:150572547-150590576
426 chr1:150692032-150694111
427 chr1:150769819-150781269
428 chr1:150782637-150789150
429 chr1:150953569-150972230
430 chr1:151145842-151154251
431 chr1:151333183-151350265
432 chr1:151478606-151483209
433 chr1:151496436-151509686
434 chr1:151516084-151535165
435 chr1:151592346-151603108
436 chr1:151672272-151686065
437 chr1:151775480-151780089
438 chr1:151793294-151807827
439 chr1:151821743-151830754
440 chr1:152061083-152067967
441 chr1:152085441-152087285
442 chr1:152087286-152102360
443 chr1:152130894-152132750
444 chr1:152173459-152185139
445 chr1:152185275-152199515
446 chr1:152329974-152335495
447 chr1:152386391-152386968
448 chr1:152483261-152484637
449 chr1:152535423-152540397
450 chr1:152552741-152558772
451 chr1:152571176-152573750
452 chr1:152645894-152654729
453 chr1:152678657-152681148
454 chr1:152689545-152694819
455 chr1:152728566-152733204
456 chr1:152741438-152750801
457 chr1:152757302-152760193
458 chr1:152762464-152770676
459 chr1:152777015-152790046
460 chr1:152795218-152800657
461 chr1:152813088-152816747
462 chr1:152843096-152861125
463 chr1:152878549-152884732
464 chr1:152939800-152943517
465 chr1:152953686-152957540
466 chr1:152972545-152975171
467 chr1:152999403-153005218
468 chr1:153014063-153014960
469 chr1:153085730-153087397
470 chr1:153103744-153117056
471 chr1:153123306-153124016
472 chr1:153174920-153183534
473 chr1:153189952-153193207
474 chr1:153277202-153289103
475 chr1:153303649-153315279
476 chr1:153315280-153325365
477 chr1:153342367-153348195
478 chr1:153359241-153375485
479 chr1:153387259-153389537
480 chr1:153428021-153437210
481 chr1:153585136-153591292
482 chr1:153599452-153610732
483 chr1:153721604-153725018
484 chr1:153725019-153727454
485 chr1:154005713-154017418
486 chr1:154123245-154133703
487 chr1:154163713-154167587
488 chr1:154171924-154179648
489 chr1:154221516-154231251
490 chr1:154232124-154237904
491 chr1:154310437-154317181
492 chr1:154521938-154528817
493 chr1:154551150-154556442
494 chr1:154962768-154966649
495 chr1:155003921-155013781
496 chr1:155256942-155273758
497 chr1:155313410-155317418
498 chr1:155319157-155337620
499 chr1:155383717-155389132
500 chr1:155389133-155392405
501 chr1:155834942-155869090
502 chr1:155887793-155893439
503 chr1:155895449-155903674
504 chr1:156027629-156033680
505 chr1:156107982-156121315
506 chr1:156216309-156218479
507 chr1:156498077-156505404
508 chr1:156548152-156549805
509 chr1:156682729-156685224
510 chr1:156903178-156916089
511 chr1:157069531-157073148
512 chr1:157507278-157532770
513 chr1:157567842-157569015
514 chr1:157660482-157663285
515 chr1:157745093-157751028
516 chr1:158220701-158225852
517 chr1:158254384-158263603
518 chr1:158301274-158301582
519 chr1:158318292-158324434
520 chr1:158366214-158371033
521 chr1:158389946-158390992
522 chr1:158423301-158449248
523 chr1:158449249-158453102
524 chr1:158460435-158467606
525 chr1:158515572-158518051
526 chr1:158532916-158533816
527 chr1:158540120-158551841
528 chr1:158668673-158677774
529 chr1:158677775-158689204
530 chr1:158722538-158724533
531 chr1:158729415-158740337
532 chr1:158745645-158749877
533 chr1:158798262-158801263
534 chr1:158898553-158901861
535 chr1:158955834-158972247
536 chr1:159169280-159178503
537 chr1:159249689-159260390
538 chr1:159283104-159288739
539 chr1:159408575-159410659
540 chr1:159504607-159509887
541 chr1:159557037-159559660
542 chr1:159681217-159685279
543 chr1:159793198-159817661
544 chr1:159817710-159822783
545 chr1:159822784-159839684
546 chr1:159865434-159872098
547 chr1:159922674-159926759
548 chr1:160029580-160032914
549 chr1:160077389-160095302
550 chr1:160119385-160123791
551 chr1:160150193-160165896
552 chr1:160255058-160260819
553 chr1:160330433-160344885
554 chr1:160360353-160366730
555 chr1:160473121-160477644
556 chr1:160506003-160507947
557 chr1:160643025-160648363
558 chr1:160703462-160714814
559 chr1:160764655-160771334
560 chr1:160850290-160854981
561 chr1:160921494-160946244
562 chr1:161037045-161052923
563 chr1:161052924-161057975
564 chr1:161057976-161060752
565 chr1:161164079-161175399
566 chr1:161191376-161194328
567 chr1:161279245-161283730
568 chr1:161333287-161342877
569 chr1:161370470-161372271
570 chr1:161674767-161677875
571 chr1:161688463-161695703
572 chr1:162285203-162292193
573 chr1:162311608-162317074
574 chr1:162333421-162337861
575 chr1:162346428-162349957
576 chr1:162368596-162382109
577 chr1:162582648-162601830
578 chr1:163130423-163144934
579 chr1:163184906-163187800
580 chr1:163231512-163239501
581 chr1:163351930-163366788
582 chr1:164522786-164525236
583 chr1:164607113-164611152
584 chr1:164743466-164746271
585 chr1:164944758-164950782
586 chr1:164952271-164956092
587 chr1:165037009-165043394
588 chr1:165548166-165553194
589 chr1:165865525-165870018
590 chr1:166955955-166958971
591 chr1:167020971-167022030
592 chr1:167056089-167060383
593 chr1:167060384-167066526
594 chr1:167485364-167489324
595 chr1:167772623-167794285
596 chr1:167883044-167896876
597 chr1:168231033-168245044
598 chr1:168344022-168347761
599 chr1:168697806-168701048
600 chr1:168717028-168719514
601 chr1:169048869-169063846
602 chr1:169599050-169604171
603 chr1:169702409-169706363
604 chr1:169990454-169993364
605 chr1:170053377-170065980
606 chr1:170114626-170115206
607 chr1:170897520-170904764
608 chr1:171005233-171022901
609 chr1:171068809-171077763
610 chr1:171101753-171108398
611 chr1:171152014-171167350
612 chr1:171196583-171197538
613 chr1:171215330-171220342
614 chr1:171486472-171492731
615 chr1:171619837-171626433
616 chr1:171730812-171737994
617 chr1:172106830-172110636
618 chr1:172113777-172115373
619 chr1:172316003-172318880
620 chr1:172332056-172340834
621 chr1:172387710-172398056
622 chr1:172580352-172586650
623 chr1:172625965-172629729
624 chr1:172740206-172746399
625 chr1:173017785-173022242
626 chr1:173249801-173250540
627 chr1:173884346-173890652
628 chr1:174416833-174419263
629 chr1:174963601-174965881
630 chr1:175935727-175938065
631 chr1:175983793-175991399
632 chr1:176997232-177003020
633 chr1:177152787-177159212
634 chr1:177988047-177999971
635 chr1:178467317-178470340
636 chr1:178481614-178484885
637 chr1:178720591-178726656
638 chr1:179159635-179169749
639 chr1:179679177-179682690
640 chr1:179785944-179787722
641 chr1:179834057-179835407
642 chr1:180242933-180244743
643 chr1:180720971-180729039
644 chr1:180940563-180947309
645 chr1:181378390-181385100
646 chr1:182022246-182036793
647 chr1:182294388-182297804
648 chr1:182366080-182374429
649 chr1:182418534-182422766
650 chr1:182920483-182926521
651 chr1:182947090-182951772
652 chr1:183557436-183561301
653 chr1:183617847-183623243
654 chr1:183720866-183724985
655 chr1:184635857-184648055
656 chr1:184788181-184791325
657 chr1:185399853-185406694
658 chr1:186143155-186146826
659 chr1:186263121-186266799
660 chr1:186278442-186281617
661 chr1:186416900-186424045
662 chr1:186427513-186430980
663 chr1:192126749-192132199
664 chr1:192285607-192287838
665 chr1:192455157-192460596
666 chr1:192529867-192536540
667 chr1:192604110-192606784
668 chr1:193093111-193106723
669 chr1:193700441-193701295
670 chr1:197724923-197731101
671 chr1:198501177-198511316
672 chr1:198605450-198609730
673 chr1:198826699-198831683
674 chr1:199165329-199171424
675 chr1:199854338-199858584
676 chr1:199977005-199979875
677 chr1:199981339-199985308
678 chr1:200016014-200029923
679 chr1:200111191-200115077
680 chr1:200342432-200344942
681 chr1:200841100-200846127
682 chr1:200890679-200903214
683 chr1:201002175-201006691
684 chr1:201076237-201085829
685 chr1:201387253-201402709
686 chr1:201591931-201593065
687 chr1:201641930-201645189
688 chr1:201692891-201706902
689 chr1:201777659-201788034
690 chr1:201974651-201986030
691 chr1:202075241-202099563
692 chr1:202149187-202172385
693 chr1:202198742-202208377
694 chr1:202570714-202584327
695 chr1:203042764-203066612
696 chr1:203118389-203129167
697 chr1:203135462-203145716
698 chr1:203443799-203445297
699 chr1:203459656-203475784
700 chr1:203696987-203699169
701 chr1:203720009-203741285
702 chr1:203964633-203970158
703 chr1:204109309-204117900
704 chr1:204225182-204248117
705 chr1:204572017-204578586
706 chr1:204870876-204878682
707 chr1:205053101-205055308
708 chr1:205199513-205206654
709 chr1:205321806-205328232
710 chr1:205341166-205342581
711 chr1:205530146-205536216
712 chr1:205561889-205564869
713 chr1:205700188-205700623
714 chr1:205903639-205904964
715 chr1:205911652-205916009
716 chr1:206257776-206262909
717 chr1:206285309-206292805
718 chr1:206314485-206324803
719 chr1:206667457-206676538
720 chr1:206971832-206976797
721 chr1:207038127-207044657
722 chr1:207068595-207073429
723 chr1:207114942-207135528
724 chr1:207142387-207145582
725 chr1:207203372-207209098
726 chr1:207209936-207216543
727 chr1:207221568-207223320
728 chr1:207260202-207272701
729 chr1:207275723-207277802
730 chr1:207974023-207983733
731 chr1:209602117-209608978
732 chr1:209739530-209743925
733 chr1:209823579-209826397
734 chr1:209856272-209862015
735 chr1:209896981-209898996
736 chr1:210545916-210547776
737 chr1:211373677-211385428
738 chr1:211663078-211674002
739 chr1:211825492-211834304
740 chr1:212191627-212202574
741 chr1:212524742-212531940
742 chr1:212797173-212806521
743 chr1:212861779-212869635
744 chr1:213591946-213605931
745 chr1:213776681-213784422
746 chr1:215176817-215181140
747 chr1:215801383-215805692
748 chr1:217655646-217668891
749 chr1:217956905-217959237
750 chr1:218294921-218304596
751 chr1:218681750-218687642
752 chr1:219834718-219836813
753 chr1:220130130-220132335
754 chr1:220134728-220139696
755 chr1:220160833-220166999
756 chr1:220288584-220294352
757 chr1:220294353-220320720
758 chr1:220373754-220377076
759 chr1:220606232-220609971
760 chr1:220825478-220842285
761 chr1:220997662-221004205
762 chr1:222186067-222186868
763 chr1:222909496-222912566
764 chr1:223079061-223087366
765 chr1:223834989-223855751
766 chr1:223876416-223878059
767 chr1:223878060-223894473
768 chr1:224396242-224407717
769 chr1:224439833-224447217
770 chr1:224484971-224500605
771 chr1:224907587-224910462
772 chr1:224914680-224919718
773 chr1:224953785-224954738
774 chr1:225596388-225605175
775 chr1:225885250-225891366
776 chr1:225927735-225930833
777 chr1:226098282-226100464
778 chr1:226324275-226336604
779 chr1:226490744-226492159
780 chr1:226856125-226861486
781 chr1:227085018-227088371
782 chr1:227179119-227184529
783 chr1:228386110-228399081
784 chr1:228610767-228613289
785 chr1:228699792-228710762
786 chr1:229382957-229389680
787 chr1:229439373-229440739
788 chr1:229446448-229455167
789 chr1:229510097-229529731
790 chr1:229666129-229677620
791 chr1:230180693-230187619
792 chr1:230192576-230193586
793 chr1:230404042-230407661
794 chr1:230414691-230420750
795 chr1:230879505-230883594
796 chr1:231009182-231011407
797 chr1:231031097-231031641
798 chr1:231155063-231165794
799 chr1:231804086-231810060
800 chr1:232832052-232837166
801 chr1:233584281-233589295
802 chr1:234406613-234408391
803 chr1:234483079-234493018
804 chr1:234728394-234732618
805 chr1:236011529-236019075
806 chr1:236022691-236028558
807 chr1:236046789-236051432
808 chr1:236072704-236081655
809 chr1:236429977-236436561
810 chr1:236461362-236468444
811 chr1:236511438-236514535
812 chr1:236680264-236681524
813 chr1:237716556-237721963
814 chr1:238050722-238054218
815 chr1:238487369-238493487
816 chr1:240061488-240069261
817 chr1:240340176-240350882
818 chr1:240563504-240565299
819 chr1:240816546-240821162
820 chr1:241798766-241801985
821 chr1:241814345-241816107
822 chr1:241839949-241841764
823 chr1:242162256-242172273
824 chr1:243705548-243709033
825 chr1:244514381-244517737
826 chr1:244744391-244757248
827 chr1:245184503-245187758
828 chr1:245206207-245209355
829 chr1:245296324-245299730
830 chr1:245523874-245536374
831 chr1:245760691-245779537
832 chr1:245835631-245840862
833 chr1:246194346-246197813
834 chr1:246270106-246272761
835 chr1:246350904-246354250
836 chr1:246938844-246946995
837 chr1:246948273-246954443
838 chr1:247607429-247618462
839 chr1:247689549-247693952
840 chr1:247693953-247699949
841 chr1:247741732-247751830
842 chr1:247830516-247838432
843 chr1:247871990-247879665
844 chr1:247886641-247887650
845 chr1:247899764-247903456
846 chr1:247919260-247924487
847 chr1:247976548-247980162
848 chr1:248002259-248005693
849 chr1:248025769-248033451
850 chr1:248082818-248087863
851 chr1:248093428-248098101
852 chr1:248122504-248130205
853 chr1:248180839-248194724
854 chr1:248195023-248211273
855 chr1:248221877-248227803
856 chr1:248342754-248343994
857 chr1:248402185-248410215
858 chr1:248419807-248438241
859 chr1:248512060-248515007
860 chr1:248524853-248526622
861 chr1:248568101-248573803
862 chr1:248787896-248790556
863 chr1:248842259-248845832
864 chr1:249203895-249212235
865 chr10:723640-740033
866 chr10:1062636-1073344
867 chr10:1083662-1089281
868 chr10:1200874-1206371
869 chr10:3175687-3189753
870 chr10:3790089-3793286
871 chr10:3805190-3812500
872 chr10:4554373-4557435
873 chr10:4827581-4830333
874 chr10:4932436-4935428
875 chr10:5074191-5083266
876 chr10:5221202-5239951
877 chr10:5239963-5249821
878 chr10:5399099-5407196
879 chr10:5443225-5447414
880 chr10:5537698-5542608
881 chr10:5561105-5572313
882 chr10:5784101-5786345
883 chr10:5971221-5988001
884 chr10:6048811-6068154
885 chr10:6316256-6336180
886 chr10:6386997-6400069
887 chr10:7574708-7576407
888 chr10:7738638-7757581
889 chr10:11041738-11048502
890 chr10:11051898-11054315
891 chr10:11138873-11140936
892 chr10:11351708-11366661
893 chr10:11936130-11939443
894 chr10:11955212-11965874
895 chr10:12155627-12166479
896 chr10:12288804-12297437
897 chr10:12455184-12460285
898 chr10:12498050-12498971
899 chr10:12765351-12772891
900 chr10:13454823-13460163
901 chr10:13739661-13747190
902 chr10:14028706-14040110
903 chr10:14115333-14117865
904 chr10:14694520-14695798
905 chr10:14815195-14818191
906 chr10:15924220-15931603
907 chr10:16039547-16048264
908 chr10:16439190-16442204
909 chr10:16515808-16518498
910 chr10:17168818-17174368
911 chr10:17274482-17278643
912 chr10:17427431-17429207
913 chr10:17715712-17721641
914 chr10:17736670-17742979
915 chr10:18239301-18241920
916 chr10:18548401-18552799
917 chr10:18822006-18823893
918 chr10:19491070-19493287
919 chr10:19886260-19890031
920 chr10:20013012-20018051
921 chr10:20071781-20082489
922 chr10:20372595-20381156
923 chr10:21432806-21435999
924 chr10:21602018-21612706
925 chr10:21767672-21776630
926 chr10:21845489-21858138
927 chr10:21948164-21951389
928 chr10:23069677-23082789
929 chr10:23358315-23365356
930 chr10:23455757-23456438
931 chr10:23685829-23692525
932 chr10:26105183-26109103
933 chr10:26964568-26969075
934 chr10:27002366-27007842
935 chr10:27076688-27082279
936 chr10:27152474-27163619
937 chr10:27376015-27377889
938 chr10:27515486-27521992
939 chr10:27700727-27706997
940 chr10:28596640-28600773
941 chr10:28690808-28714855
942 chr10:29046089-29052921
943 chr10:29134579-29141780
944 chr10:29571454-29579436
945 chr10:29831283-29837336
946 chr10:29890252-29892366
947 chr10:29998472-30002723
948 chr10:30403459-30404707
949 chr10:30584160-30591106
950 chr10:32461766-32463548
951 chr10:32683000-32689559
952 chr10:33499922-33506059
953 chr10:35212503-35218305
954 chr10:35226727-35248597
955 chr10:35424235-35432557
956 chr10:35505514-35527518
957 chr10:35527592-35536140
958 chr10:35536141-35548368
959 chr10:35885265-35894965
960 chr10:36811498-36820314
961 chr10:37891546-37894366
962 chr10:43299255-43310807
963 chr10:43832347-43843422
964 chr10:43862584-43871871
965 chr10:43946102-43959528
966 chr10:44137947-44139559
967 chr10:44139980-44143493
968 chr10:44338884-44341478
969 chr10:44528303-44530567
970 chr10:45406383-45407934
971 chr10:45414900-45419135
972 chr10:45808521-45819338
973 chr10:45940413-45948804
974 chr10:47148629-47152641
975 chr10:48356478-48358007
976 chr10:48385632-48392720
977 chr10:48416246-48420646
978 chr10:49469331-49496618
979 chr10:50143029-50146742
980 chr10:50186300-50188639
981 chr10:50191701-50193402
982 chr10:50328250-50335276
983 chr10:50506713-50507281
984 chr10:50624410-50631928
985 chr10:50731630-50734220
986 chr10:51479000-51499439
987 chr10:51543418-51551723
988 chr10:52230321-52236946
989 chr10:52342290-52353880
990 chr10:52824599-52830196
991 chr10:53058643-53059510
992 chr10:54530033-54537282
993 chr10:57321756-57333170
994 chr10:59997366-59999144
995 chr10:61815543-61817720
996 chr10:63418202-63424050
997 chr10:64678947-64685579
998 chr10:64860352-64878773
